Createdon,punchCloseAt,OutageType,saifi,saidi,consumer_count_fdr,outageSubType,initialoffreason,htclosingreason,fdr_Id,fdr_name,grid_name,Relay,isemergency,israintripping,TAT,duration,dts_Id,consumer_count_fdr.1,datetime,tempmax,tempmin,temp,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk
2024-02-21,2024-02-21 10:07:25,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,OTFS,Forced Outage,Misc.,3697,GHOUSIA BAKERY,CIVIC CENTRE,REI,0.0,NO,20,00:03:35,8487,VHL,2024-02-21,29.0,20.4,24.3,15.2,59.0,0.0,0,0.0,rain,0,0,37.4,31.7,252.3,1011.6,20.5,5.4,239.1,20.7,8,10
2024-02-21,2024-02-21 10:37:15,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,Feeder Trip,Forced Outage,Misc.,1267,KARIMABAD,LIAQUTABAD,YEI,0.0,NO,70,00:33:14,8487,VHL,2024-02-21,29.0,20.4,24.3,15.2,59.0,0.0,0,0.0,rain,0,0,37.4,31.7,252.3,1011.6,20.5,5.4,239.1,20.7,8,10
2024-02-21,2024-02-21 12:05:35,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,Incoming Trip,Planned Outage,Misc.,1264,LIAQUATABAD-2,LIAQUTABAD,YEI,0.0,NO,198,01:48:03,541,VHL,2024-02-21,29.0,20.4,24.3,15.2,59.0,0.0,0,0.0,rain,0,0,37.4,31.7,252.3,1011.6,20.5,5.4,239.1,20.7,8,10
2024-02-21,2024-02-21 14:33:16,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,OTFS,Forced Outage,HT Jumper,326,EXHIBITION,GULSHAN,YEI,0.0,NO,21,00:21:07,527258,VHL,2024-02-21,29.0,20.4,24.3,15.2,59.0,0.0,0,0.0,rain,0,0,37.4,31.7,252.3,1011.6,20.5,5.4,239.1,20.7,8,10
2024-02-21,2024-02-21 18:00:10,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,Incoming Trip,Job of Operation,HT Jumper,2073,M. YOUNUS,AZIZABAD,YEI,0.0,NO,112,01:42:42,500500,VHL,2024-02-21,29.0,20.4,24.3,15.2,59.0,0.0,0,0.0,rain,0,0,37.4,31.7,252.3,1011.6,20.5,5.4,239.1,20.7,8,10
2024-02-21,2024-02-21 17:05:17,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,OTFS,Forced Outage,Fire/Flash/Sparking,99,BARADARI,CIVIC CENTRE,YEI,1.0,NO,119,00:46:36,500500,VHL,2024-02-21,29.0,20.4,24.3,15.2,59.0,0.0,0,0.0,rain,0,0,37.4,31.7,252.3,1011.6,20.5,5.4,239.1,20.7,8,10
2024-02-21,2024-02-21 17:05:36,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,OTFS,Forced Outage,Fire/Flash/Sparking,3548,RABBI APARTMENT,CIVIC CENTRE,YEI,1.0,NO,171,00:47:20,500500,VHL,2024-02-21,29.0,20.4,24.3,15.2,59.0,0.0,0,0.0,rain,0,0,37.4,31.7,252.3,1011.6,20.5,5.4,239.1,20.7,8,10
2024-02-21,2024-02-21 20:40:15,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,OTFS,Forced Outage,HT Jumper,326,EXHIBITION,GULSHAN,YEI,0.0,NO,56,00:25:04,12383,VHL,2024-02-21,29.0,20.4,24.3,15.2,59.0,0.0,0,0.0,rain,0,0,37.4,31.7,252.3,1011.6,20.5,5.4,239.1,20.7,8,10
2024-02-21,2024-02-21 22:50:34,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,OTFS,Forced Outage,HT Jumper,2099,YASEENABAD,AZIZABAD,YEI,0.0,NO,17,00:13:44,8620,VHL,2024-02-21,29.0,20.4,24.3,15.2,59.0,0.0,0,0.0,rain,0,0,37.4,31.7,252.3,1011.6,20.5,5.4,239.1,20.7,8,10
2024-02-21,2024-02-21 23:42:18,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,Feeder Trip,Forced Outage,HT Jumper,550,ILYAS GOTH,LIAQUTABAD,REI,0.0,NO,141,00:32:49,8620,VHL,2024-02-21,29.0,20.4,24.3,15.2,59.0,0.0,0,0.0,rain,0,0,37.4,31.7,252.3,1011.6,20.5,5.4,239.1,20.7,8,10
2024-02-22,2024-02-22 12:48:30,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,OTFS,Forced Outage,Fire/Flash/Sparking,3697,GHOUSIA BAKERY,CIVIC CENTRE,REI,0.0,NO,74,00:35:01,1037,VHL,2024-02-22,29.4,18.0,23.8,5.1,41.9,0.0,0,0.0,rain,0,0,33.5,18.4,330.6,1014.3,12.5,5.4,252.3,21.8,9,10
2024-02-22,2024-02-22 14:05:02,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,Incoming Trip,Planned Outage,Cambric Lead,2073,M. YOUNUS,AZIZABAD,REI,0.0,NO,62,01:00:34,7960,VHL,2024-02-22,29.4,18.0,23.8,5.1,41.9,0.0,0,0.0,rain,0,0,33.5,18.4,330.6,1014.3,12.5,5.4,252.3,21.8,9,10
2024-02-22,2024-02-22 17:37:01,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,Incoming Trip,Shutdown,VIR / Wire / Cloth etc. grounding,2073,M. YOUNUS,AZIZABAD,REI,0.0,NO,58,00:57:49,500648,VHL,2024-02-22,29.4,18.0,23.8,5.1,41.9,0.0,0,0.0,rain,0,0,33.5,18.4,330.6,1014.3,12.5,5.4,252.3,21.8,9,10
2024-02-22,2024-02-22 17:26:00,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,OTFS,Forced Outage,VIR / Wire / Cloth etc. grounding,2084,RAZA FLOUR MILLS,AZIZABAD,REI,0.0,NO,43,00:17:50,4865,VHL,2024-02-22,29.4,18.0,23.8,5.1,41.9,0.0,0,0.0,rain,0,0,33.5,18.4,330.6,1014.3,12.5,5.4,252.3,21.8,9,10
2024-02-22,2024-02-22 20:00:25,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,OTFS,Forced Outage,VIR / Wire / Cloth etc. grounding,117,QASIMABAD DEGREE COLLGE (QDC),CIVIC CENTRE,REI,0.0,NO,64,00:57:00,526424,VHL,2024-02-22,29.4,18.0,23.8,5.1,41.9,0.0,0,0.0,rain,0,0,33.5,18.4,330.6,1014.3,12.5,5.4,252.3,21.8,9,10
2024-02-22,2024-02-22 20:00:39,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,OTFS,Forced Outage,VIR / Wire / Cloth etc. grounding,3697,GHOUSIA BAKERY,CIVIC CENTRE,REI,0.0,NO,64,00:56:56,526424,VHL,2024-02-22,29.4,18.0,23.8,5.1,41.9,0.0,0,0.0,rain,0,0,33.5,18.4,330.6,1014.3,12.5,5.4,252.3,21.8,9,10
2024-02-22,2024-02-22 19:58:55,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,OTFS,Forced Outage,HT Cable Lead,298,TIME SQUARE,KESC HOSPITAL,REI,0.0,NO,32,00:30:28,532049,VHL,2024-02-22,29.4,18.0,23.8,5.1,41.9,0.0,0,0.0,rain,0,0,33.5,18.4,330.6,1014.3,12.5,5.4,252.3,21.8,9,10
2024-02-23,2024-02-23 07:50:11,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,Feeder Trip,Voltage Fluctuation,HT Cable Lead,813,SHAH-E-KARBALA,Golimar,REI,0.0,NO,155,02:22:44,172571,VHL,2024-02-23,28.4,14.0,21.6,3.8,34.8,0.0,0,0.0,rain,0,0,29.9,24.5,250.2,1015.9,0.0,5.1,251.9,21.8,9,10
2024-02-23,2024-02-23 07:25:09,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,Feeder Trip,Voltage Fluctuation,HT Cable Lead,782,DYRE TEXTILE,Golimar,REI,0.0,NO,150,01:57:20,172571,VHL,2024-02-23,28.4,14.0,21.6,3.8,34.8,0.0,0,0.0,rain,0,0,29.9,24.5,250.2,1015.9,0.0,5.1,251.9,21.8,9,10
2024-02-23,2024-02-23 06:30:32,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,Feeder Trip,Voltage Fluctuation,HT Cable Lead,102,EAGLE SQUAD,CIVIC CENTRE,REI,0.0,NO,75,00:53:06,172571,VHL,2024-02-23,28.4,14.0,21.6,3.8,34.8,0.0,0,0.0,rain,0,0,29.9,24.5,250.2,1015.9,0.0,5.1,251.9,21.8,9,10
2024-02-23,2024-02-23 07:41:41,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,OTFS,Forced Outage,HT Cable Lead,2018,PEETAL GALI,JAIL,REI,0.0,NO,23,00:11:37,523567,VHL,2024-02-23,28.4,14.0,21.6,3.8,34.8,0.0,0,0.0,rain,0,0,29.9,24.5,250.2,1015.9,0.0,5.1,251.9,21.8,9,10
2024-02-23,2024-02-23 12:51:42,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,OTFS,Forced Outage,HT Cable Lead,102,EAGLE SQUAD,CIVIC CENTRE,REI,0.0,NO,193,01:36:43,3031,VHL,2024-02-23,28.4,14.0,21.6,3.8,34.8,0.0,0,0.0,rain,0,0,29.9,24.5,250.2,1015.9,0.0,5.1,251.9,21.8,9,10
2024-02-23,2024-02-23 11:30:23,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,OTFS,Planned Outage,HT Cable Lead,298,TIME SQUARE,KESC HOSPITAL,REI,0.0,NO,29,00:02:42,3031,VHL,2024-02-23,28.4,14.0,21.6,3.8,34.8,0.0,0,0.0,rain,0,0,29.9,24.5,250.2,1015.9,0.0,5.1,251.9,21.8,9,10
2024-02-23,2024-02-23 12:51:52,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,OTFS,Planned Outage,HT Cable Lead,298,TIME SQUARE,KESC HOSPITAL,REI,0.0,NO,40,00:09:39,4291,VHL,2024-02-23,28.4,14.0,21.6,3.8,34.8,0.0,0,0.0,rain,0,0,29.9,24.5,250.2,1015.9,0.0,5.1,251.9,21.8,9,10
2024-02-23,2024-02-23 16:11:30,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,OTFS,Forced Outage,LT Wire Broken,3342,ANGLOW SCHOOL,AZIZABAD,REI,1.0,NO,52,00:52:28,510330,VHL,2024-02-23,28.4,14.0,21.6,3.8,34.8,0.0,0,0.0,rain,0,0,29.9,24.5,250.2,1015.9,0.0,5.1,251.9,21.8,9,10
2024-02-23,2024-02-23 16:48:43,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,OTFS,Forced Outage,Fire/Flash/Sparking,338,PARKWALA,GULSHAN,REI,1.0,NO,42,00:34:46,1472,VHL,2024-02-23,28.4,14.0,21.6,3.8,34.8,0.0,0,0.0,rain,0,0,29.9,24.5,250.2,1015.9,0.0,5.1,251.9,21.8,9,10
2024-02-23,2024-02-23 16:48:22,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,OTFS,Forced Outage,Fire/Flash/Sparking,339,AL-AZMAT,GULSHAN,REI,1.0,NO,42,00:35:00,1472,VHL,2024-02-23,28.4,14.0,21.6,3.8,34.8,0.0,0,0.0,rain,0,0,29.9,24.5,250.2,1015.9,0.0,5.1,251.9,21.8,9,10
2024-02-23,2024-02-23 19:00:39,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,Feeder Trip,Forced Outage,Fire/Flash/Sparking,2034,GULNOOR ICE,AZIZABAD,EI,0.0,NO,272,02:13:33,1472,VHL,2024-02-23,28.4,14.0,21.6,3.8,34.8,0.0,0,0.0,rain,0,0,29.9,24.5,250.2,1015.9,0.0,5.1,251.9,21.8,9,10
2024-02-23,2024-02-23 17:50:47,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,Incoming Trip,Forced Outage,Fire/Flash/Sparking,667,FIRDOUS COLONY,NORTH NAZIMABAD,EI,0.0,NO,20,00:16:05,1472,VHL,2024-02-23,28.4,14.0,21.6,3.8,34.8,0.0,0,0.0,rain,0,0,29.9,24.5,250.2,1015.9,0.0,5.1,251.9,21.8,9,10
2024-02-23,2024-02-23 21:00:52,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,Incoming Trip,Job of Operation,HT Jumper,3904,MANZAR-E-JILANI,AZIZABAD,EI,0.0,NO,69,00:18:59,7947,VHL,2024-02-23,28.4,14.0,21.6,3.8,34.8,0.0,0,0.0,rain,0,0,29.9,24.5,250.2,1015.9,0.0,5.1,251.9,21.8,9,10
2024-02-23,2024-02-23 22:12:13,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,Feeder Trip,Job of Operation,Bird / Animal Electrocuted,298,TIME SQUARE,KESC HOSPITAL,EI,0.0,NO,55,00:54:45,534650,VHL,2024-02-23,28.4,14.0,21.6,3.8,34.8,0.0,0,0.0,rain,0,0,29.9,24.5,250.2,1015.9,0.0,5.1,251.9,21.8,9,10
2024-02-23,2024-02-23 23:25:38,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,OTFS,Forced Outage,Bird / Animal Electrocuted,779,BISMILLAH MKT.(NOORANI HOTEL),S.I.T.E,EI,0.0,NO,30,00:27:11,500748,VHL,2024-02-23,28.4,14.0,21.6,3.8,34.8,0.0,0,0.0,rain,0,0,29.9,24.5,250.2,1015.9,0.0,5.1,251.9,21.8,9,10
2024-02-23,2024-02-24 00:24:43,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,Incoming Trip,Forced Outage,Relay Fault,552,CAFÉ MILAT (NAIRANG CINEMA),LIAQUTABAD,EI,0.0,NO,79,01:19:19,500748,VHL,2024-02-23,28.4,14.0,21.6,3.8,34.8,0.0,0,0.0,rain,0,0,29.9,24.5,250.2,1015.9,0.0,5.1,251.9,21.8,9,10
2024-02-24,2024-02-24 01:18:19,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,OTFS,Forced Outage,Relay Fault,1198,U. K. SQUARE,FEDERAL-B,EI,1.0,NO,71,00:42:15,525152,VHL,2024-02-24,30.0,14.0,21.7,5.9,41.7,0.0,0,0.0,rain,0,0,25.9,22.3,357.9,1015.0,0.1,5.1,251.1,21.7,9,10
2024-02-24,2024-02-24 02:05:21,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,OTFS,Forced Outage,Relay Fault,3414,BOSE,NORTH NAZIMABAD,EI,0.0,NO,20,00:22:02,1370,VHL,2024-02-24,30.0,14.0,21.7,5.9,41.7,0.0,0,0.0,rain,0,0,25.9,22.3,357.9,1015.0,0.1,5.1,251.1,21.7,9,10
2024-02-24,2024-02-24 02:04:56,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,OTFS,Forced Outage,Relay Fault,667,FIRDOUS COLONY,NORTH NAZIMABAD,EI,0.0,NO,19,00:21:25,1370,VHL,2024-02-24,30.0,14.0,21.7,5.9,41.7,0.0,0,0.0,rain,0,0,25.9,22.3,357.9,1015.0,0.1,5.1,251.1,21.7,9,10
2024-02-24,2024-02-24 09:20:32,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,Incoming Trip,Forced Outage,PMT Link,657,PAPOSH NAGAR,NORTH NAZIMABAD,EI,0.0,NO,51,00:43:34,10267,VHL,2024-02-24,30.0,14.0,21.7,5.9,41.7,0.0,0,0.0,rain,0,0,25.9,22.3,357.9,1015.0,0.1,5.1,251.1,21.7,9,10
2024-02-24,2024-02-24 11:49:21,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,Incoming Trip,Shutdown,PMT Link,1205,SHAMIM APPARTMENT,FEDERAL-B,EI,0.0,NO,62,00:48:00,525413,VHL,2024-02-24,30.0,14.0,21.7,5.9,41.7,0.0,0,0.0,rain,0,0,25.9,22.3,357.9,1015.0,0.1,5.1,251.1,21.7,9,10
2024-02-24,2024-02-24 12:00:13,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,Incoming Trip,Voltage Fluctuation,VIR / Wire / Cloth etc. grounding,3873,AQSA TOWER,GULSHAN,EI,0.0,NO,56,00:32:50,535271,VHL,2024-02-24,30.0,14.0,21.7,5.9,41.7,0.0,0,0.0,rain,0,0,25.9,22.3,357.9,1015.0,0.1,5.1,251.1,21.7,9,10
2024-02-24,2024-02-24 13:10:10,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,Feeder Trip,Voltage Fluctuation,HT Jumper,818,AL-MAROOF SWEET,Golimar,REI,0.0,NO,113,01:39:33,535271,VHL,2024-02-24,30.0,14.0,21.7,5.9,41.7,0.0,0,0.0,rain,0,0,25.9,22.3,357.9,1015.0,0.1,5.1,251.1,21.7,9,10
2024-02-24,2024-02-24 12:55:07,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,Incoming Trip,Shutdown,Misc.,552,CAFÉ MILAT (NAIRANG CINEMA),LIAQUTABAD,REI,0.0,NO,72,00:54:19,510109,VHL,2024-02-24,30.0,14.0,21.7,5.9,41.7,0.0,0,0.0,rain,0,0,25.9,22.3,357.9,1015.0,0.1,5.1,251.1,21.7,9,10
2024-02-24,2024-02-24 12:07:15,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,OTFS,Forced Outage,Misc.,813,SHAH-E-KARBALA,Golimar,REI,0.0,NO,5,00:04:48,510109,VHL,2024-02-24,30.0,14.0,21.7,5.9,41.7,0.0,0,0.0,rain,0,0,25.9,22.3,357.9,1015.0,0.1,5.1,251.1,21.7,9,10
2024-02-24,2024-02-24 12:06:08,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,OTFS,Forced Outage,Misc.,782,DYRE TEXTILE,Golimar,REI,1.0,NO,5,00:03:29,510109,VHL,2024-02-24,30.0,14.0,21.7,5.9,41.7,0.0,0,0.0,rain,0,0,25.9,22.3,357.9,1015.0,0.1,5.1,251.1,21.7,9,10
2024-02-24,2024-02-24 13:15:00,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,OTFS,Forced Outage,Misc.,2018,PEETAL GALI,JAIL,REI,1.0,NO,78,01:10:24,510109,VHL,2024-02-24,30.0,14.0,21.7,5.9,41.7,0.0,0,0.0,rain,0,0,25.9,22.3,357.9,1015.0,0.1,5.1,251.1,21.7,9,10
2024-02-24,2024-02-24 13:12:31,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,OTFS,Forced Outage,HT Jumper,340,ALLADIN PARK,GULSHAN,REI,0.0,NO,54,00:48:33,528928,VHL,2024-02-24,30.0,14.0,21.7,5.9,41.7,0.0,0,0.0,rain,0,0,25.9,22.3,357.9,1015.0,0.1,5.1,251.1,21.7,9,10
2024-02-24,2024-02-24 13:12:56,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,OTFS,Forced Outage,HT Jumper,3118,MUGHAL-E-AZAM,GULSHAN,REI,0.0,NO,53,00:49:49,528928,VHL,2024-02-24,30.0,14.0,21.7,5.9,41.7,0.0,0,0.0,rain,0,0,25.9,22.3,357.9,1015.0,0.1,5.1,251.1,21.7,9,10
2024-02-24,2024-02-24 15:10:47,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,Incoming Trip,Forced Outage,PMT Link,553,AL-MURTAZA,LIAQUTABAD,REI,0.0,NO,167,02:45:04,528928,VHL,2024-02-24,30.0,14.0,21.7,5.9,41.7,0.0,0,0.0,rain,0,0,25.9,22.3,357.9,1015.0,0.1,5.1,251.1,21.7,9,10
2024-02-24,2024-02-24 13:41:39,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,OTFS,Forced Outage,MISC,2034,GULNOOR ICE,AZIZABAD,REI,0.0,NO,33,00:26:40,7958,VHL,2024-02-24,30.0,14.0,21.7,5.9,41.7,0.0,0,0.0,rain,0,0,25.9,22.3,357.9,1015.0,0.1,5.1,251.1,21.7,9,10
2024-02-24,2024-02-24 14:02:12,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,Incoming Trip,Forced Outage,Relay Fault,554,BHORAY KHAN,LIAQUTABAD,REI,0.0,NO,36,00:34:45,7958,VHL,2024-02-24,30.0,14.0,21.7,5.9,41.7,0.0,0,0.0,rain,0,0,25.9,22.3,357.9,1015.0,0.1,5.1,251.1,21.7,9,10
2024-02-24,2024-02-24 14:50:38,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,Incoming Trip,Forced Outage,Bird / Animal Electrocuted,3957,CALLACHI COOPERATIVE HOUSING SOCIETY LTD,KESC HOSPITAL,REI,0.0,NO,97,01:22:58,7958,VHL,2024-02-24,30.0,14.0,21.7,5.9,41.7,0.0,0,0.0,rain,0,0,25.9,22.3,357.9,1015.0,0.1,5.1,251.1,21.7,9,10
2024-02-24,2024-02-24 17:04:24,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,Incoming Trip,Voltage Fluctuation,Misc.,795,HAMDARD,S.I.T.E,REI,0.0,NO,115,01:53:39,5130,VHL,2024-02-24,30.0,14.0,21.7,5.9,41.7,0.0,0,0.0,rain,0,0,25.9,22.3,357.9,1015.0,0.1,5.1,251.1,21.7,9,10
2024-02-24,2024-02-24 18:55:35,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,OTFS,Forced Outage,PMT Link,3905,SALMAN HEIGHT,LIAQUTABAD,REI,0.0,NO,35,00:35:08,4991,VHL,2024-02-24,30.0,14.0,21.7,5.9,41.7,0.0,0,0.0,rain,0,0,25.9,22.3,357.9,1015.0,0.1,5.1,251.1,21.7,9,10
2024-02-24,2024-02-25 00:43:54,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,OTFS,Forced Outage,PMT Link,220,EASTERN SERVICES,FEDERAL-B,REI,1.0,NO,78,01:23:14,172572,VHL,2024-02-24,30.0,14.0,21.7,5.9,41.7,0.0,0,0.0,rain,0,0,25.9,22.3,357.9,1015.0,0.1,5.1,251.1,21.7,9,10
2024-02-25,2024-02-25 01:54:43,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,OTFS,Grid Level Outage,PMT Link,782,DYRE TEXTILE,Golimar,REI,0.0,NO,37,00:20:52,4104,VHL,2024-02-25,28.2,15.0,22.2,0.5,30.2,0.0,0,0.0,rain,0,0,41.8,24.1,69.0,1015.3,42.8,5.9,196.7,17.0,7,10
2024-02-25,2024-02-25 02:21:28,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,OTFS,Grid Level Outage,PMT Link,813,SHAH-E-KARBALA,Golimar,REI,0.0,NO,47,00:48:18,4104,VHL,2024-02-25,28.2,15.0,22.2,0.5,30.2,0.0,0,0.0,rain,0,0,41.8,24.1,69.0,1015.3,42.8,5.9,196.7,17.0,7,10
2024-02-25,2024-02-25 01:54:58,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,OTFS,Grid Level Outage,PMT Link,791,USMANIA COLONY,S.I.T.E,REI,0.0,NO,24,00:09:31,4104,VHL,2024-02-25,28.2,15.0,22.2,0.5,30.2,0.0,0,0.0,rain,0,0,41.8,24.1,69.0,1015.3,42.8,5.9,196.7,17.0,7,10
2024-02-25,2024-02-25 04:40:11,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,Incoming Trip,Lead Burnt Out,PMT Link,3157,NITAL  COLONY,HAROONABAD,REI,0.0,NO,74,01:02:37,954,VHL,2024-02-25,28.2,15.0,22.2,0.5,30.2,0.0,0,0.0,rain,0,0,41.8,24.1,69.0,1015.3,42.8,5.9,196.7,17.0,7,10
2024-02-25,2024-02-25 04:50:11,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,OTFS,Forced Outage,PMT Link,3502,TOOBA MASJID,S.I.T.E,REI,0.0,NO,21,00:07:52,954,VHL,2024-02-25,28.2,15.0,22.2,0.5,30.2,0.0,0,0.0,rain,0,0,41.8,24.1,69.0,1015.3,42.8,5.9,196.7,17.0,7,10
2024-02-25,2024-02-25 09:29:09,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,Incoming Trip,Forced Outage,VIR / Wire / Cloth etc. grounding,2024,BAZAR-E-FAISAL(N.ICE),LIAQUTABAD,REI,0.0,NO,136,02:13:23,954,VHL,2024-02-25,28.2,15.0,22.2,0.5,30.2,0.0,0,0.0,rain,0,0,41.8,24.1,69.0,1015.3,42.8,5.9,196.7,17.0,7,10
2024-02-25,2024-02-25 11:05:54,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,OTFS,Forced Outage,VIR / Wire / Cloth etc. grounding,3502,TOOBA MASJID,S.I.T.E,REI,0.0,NO,87,01:21:11,5130,VHL,2024-02-25,28.2,15.0,22.2,0.5,30.2,0.0,0,0.0,rain,0,0,41.8,24.1,69.0,1015.3,42.8,5.9,196.7,17.0,7,10
2024-02-25,2024-02-25 15:30:30,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,Incoming Trip,Voltage Fluctuation,VIR / Wire / Cloth etc. grounding,669,NAZIMABAD POST OFFICE,NORTH NAZIMABAD,REI,0.0,NO,42,00:34:00,954,VHL,2024-02-25,28.2,15.0,22.2,0.5,30.2,0.0,0,0.0,rain,0,0,41.8,24.1,69.0,1015.3,42.8,5.9,196.7,17.0,7,10
2024-02-25,2024-02-25 16:55:34,Feeder,ON/Off trolley mechanism broken at grid,Bus Bar Position Insulated= YES ?,VHL,Incoming Trip,Job of Operation,VIR / Wire / Cloth etc. grounding,553,AL-MURTAZA,LIAQUTABAD,REI,0.0,NO,31,00:22:43,554,VHL,2024-02-25,28.2,15.0,22.2,0.5,30.2,0.0,0,0.0,rain,0,0,41.8,24.1,69.0,1015.3,42.8,5.9,196.7,17.0,7,10
2024-02-25,2024-02-25 17:10:36,Feeder,HTLCF to be normalized,Bus Bar Position Insulated= YES ?,VHL,OTFS,Forced Outage,VIR / Wire / Cloth etc. grounding,550,ILYAS GOTH,LIAQUTABAD,REI,0.0,NO,34,00:31:28,554,VHL,2024-02-25,28.2,15.0,22.2,0.5,30.2,0.0,0,0.0,rain,0,0,41.8,24.1,69.0,1015.3,42.8,5.9,196.7,17.0,7,10
